Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2007-10-01,3.53
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2007-10-01,2650900.5
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2007-11-01,120.72
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2007-11-01,6.22
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2007-11-01,3.6
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2007-12-01,121.33
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2007-12-01,6.36
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2007-12-01,3.68
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-01-01,120.39
Algeria,Exports,Bank of Algeria,Billions,USD,Yearly,DZA,2008-01-01,78.6
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-01-01,6.74
Algeria,GDP Growth Rate,Bank of Algeria,%,,Yearly,DZA,2008-01-01,2.5
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2008-01-01,2.5
Algeria,Imports,Bank of Algeria,Billions,USD,Yearly,DZA,2008-01-01,-37.99
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-01-01,3.86
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Yearly,DZA,2008-01-01,11649694.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2008-01-01,2810606.2
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-02-01,121.42
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-02-01,7.07
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-02-01,3.98
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-03-01,123.58
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-03-01,7.6
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-03-01,4.22
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-04-01,123.61
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-04-01,8.53
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2008-04-01,2.2
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-04-01,4.61
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2008-04-01,3117394.1
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-05-01,123.42
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-05-01,9.54
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-05-01,5.06
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-06-01,122.29
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-06-01,9.63
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-06-01,5.12
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-07-01,121.39
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-07-01,9.09
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2008-07-01,3.1
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-07-01,4.93
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2008-07-01,3073419.5
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-08-01,124.32
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-08-01,8.8
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-08-01,4.95
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-09-01,126.6
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-09-01,8.37
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-09-01,4.89
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-10-01,126.61
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-10-01,7.94
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2008-10-01,2.0
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-10-01,4.82
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2008-10-01,2648274.2
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-11-01,127.01
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-11-01,7.75
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-11-01,4.85
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2008-12-01,127.23
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2008-12-01,7.5
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2008-12-01,4.86
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-01-01,126.98
Algeria,Exports,Bank of Algeria,Billions,USD,Yearly,DZA,2009-01-01,45.2
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-01-01,7.43
Algeria,GDP Growth Rate,Bank of Algeria,%,,Yearly,DZA,2009-01-01,1.2
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2009-01-01,2.6
Algeria,Imports,Bank of Algeria,Billions,USD,Yearly,DZA,2009-01-01,-37.4
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-01-01,4.94
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Yearly,DZA,2009-01-01,10920163.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2009-01-01,2648036.3
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-02-01,128.91
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-02-01,7.38
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-02-01,5.05
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-03-01,130.5
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-03-01,7.11
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-03-01,5.03
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-04-01,130.81
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-04-01,6.8
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2009-04-01,0.9
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-04-01,5.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2009-04-01,2716211.9
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-05-01,127.84
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-05-01,6.04
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-05-01,4.74
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-06-01,128.25
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-06-01,5.96
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-06-01,4.8
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-07-01,130.24
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-07-01,6.53
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2009-07-01,0.2
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-07-01,5.19
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2009-07-01,2703206.0
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-08-01,132.4
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-08-01,6.93
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-08-01,5.35
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-09-01,133.96
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-09-01,7.27
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-09-01,5.45
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-10-01,134.23
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-10-01,7.72
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2009-10-01,1.0
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-10-01,5.6
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2009-10-01,2852708.9
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-11-01,134.56
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-11-01,7.97
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-11-01,5.66
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2009-12-01,134.55
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2009-12-01,8.23
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2009-12-01,5.74
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-01-01,133.52
Algeria,Exports,Bank of Algeria,Billions,USD,Yearly,DZA,2010-01-01,57.1
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-01-01,8.25
Algeria,GDP Growth Rate,Bank of Algeria,%,,Yearly,DZA,2010-01-01,4.8
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2010-01-01,3.2
Algeria,Imports,Bank of Algeria,Billions,USD,Yearly,DZA,2010-01-01,-38.89
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-01-01,5.71
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Yearly,DZA,2010-01-01,13224716.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2010-01-01,3190394.5
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-02-01,134.26
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-02-01,8.01
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-02-01,5.54
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-03-01,135.29
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-03-01,7.74
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-03-01,5.37
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-04-01,134.03
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-04-01,7.2
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2010-04-01,5.6
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-04-01,5.08
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2010-04-01,3312502.6
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-05-01,135.86
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-05-01,7.75
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-05-01,5.31
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-06-01,136.08
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-06-01,8.08
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-06-01,5.41
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-07-01,135.4
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-07-01,7.55
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2010-07-01,5.3
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-07-01,5.14
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2010-07-01,3375781.8
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-08-01,137.64
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-08-01,6.99
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-08-01,4.92
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-09-01,137.28
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-09-01,6.21
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-09-01,4.64
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-10-01,138.01
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-10-01,5.47
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2010-10-01,5.2
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-10-01,4.37
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2010-10-01,3346037.1
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-11-01,139.17
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-11-01,4.88
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-11-01,4.16
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2010-12-01,138.22
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2010-12-01,4.24
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2010-12-01,3.91
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-01-01,138.29
Algeria,Exports,Bank of Algeria,Billions,USD,Yearly,DZA,2011-01-01,72.9
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-01-01,3.85
Algeria,GDP Growth Rate,Bank of Algeria,%,,Yearly,DZA,2011-01-01,3.0
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2011-01-01,4.7
Algeria,Imports,Bank of Algeria,Billions,USD,Yearly,DZA,2011-01-01,-46.93
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-01-01,3.78
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Yearly,DZA,2011-01-01,15924670.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2011-01-01,3747564.6
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-02-01,138.93
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-02-01,3.6
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-02-01,3.73
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-03-01,139.94
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-03-01,3.39
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-03-01,3.71
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-04-01,140.11
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-04-01,3.59
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2011-04-01,1.9
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-04-01,3.88
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2011-04-01,3950259.9
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-05-01,141.13
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-05-01,3.1
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-05-01,3.69
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-06-01,141.1
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-06-01,2.54
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-06-01,3.49
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-07-01,142.47
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-07-01,2.8
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2011-07-01,2.5
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-07-01,3.6
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2011-07-01,3984777.5
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-08-01,145.51
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-08-01,3.09
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-08-01,3.75
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-09-01,144.32
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-09-01,3.54
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-09-01,3.97
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-10-01,145.55
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-10-01,3.96
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2011-10-01,2.8
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-10-01,4.2
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2011-10-01,4242068.0
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-11-01,146.02
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-11-01,4.03
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-11-01,4.32
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2011-12-01,145.35
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2011-12-01,4.22
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2011-12-01,4.52
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-01-01,148.71
Algeria,Exports,Bank of Algeria,Billions,USD,Yearly,DZA,2012-01-01,71.7
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-01-01,4.71
Algeria,GDP Growth Rate,Bank of Algeria,%,,Yearly,DZA,2012-01-01,2.4
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2012-01-01,3.0
Algeria,Imports,Bank of Algeria,Billions,USD,Yearly,DZA,2012-01-01,-51.57
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-01-01,4.86
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Yearly,DZA,2012-01-01,17611810.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2012-01-01,4455721.5
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-02-01,151.91
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-02-01,5.47
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-02-01,5.35
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-03-01,154.11
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-03-01,6.5
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-03-01,5.91
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-04-01,155.49
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-04-01,7.47
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2012-04-01,3.2
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-04-01,6.45
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2012-04-01,4462019.6
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-05-01,153.8
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-05-01,8.13
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-05-01,6.87
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-06-01,153.34
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-06-01,8.82
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-06-01,7.29
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-07-01,154.16
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-07-01,9.14
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2012-07-01,0.8
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-07-01,7.53
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2012-07-01,4084849.3
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-08-01,155.97
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-08-01,9.31
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-08-01,7.65
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-09-01,156.9
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-09-01,9.87
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-09-01,7.95
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-10-01,159.95
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-10-01,10.64
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2012-10-01,2.7
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-10-01,8.32
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2012-10-01,4609219.7
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-11-01,157.83
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-11-01,11.35
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-11-01,8.58
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2012-12-01,158.48
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2012-12-01,12.22
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2012-12-01,8.89
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-01-01,160.33
Algeria,Exports,Bank of Algeria,Billions,USD,Yearly,DZA,2013-01-01,64.9
Algeria,Exports,Bank of Algeria,Billions,USD,Quarterly,DZA,2013-01-01,18.0
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2013-01-01,12.35
Algeria,GDP Growth Rate,Bank of Algeria,%,,Yearly,DZA,2013-01-01,2.6
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2013-01-01,0.8
Algeria,Imports,Bank of Algeria,Billions,USD,Yearly,DZA,2013-01-01,-54.99
Algeria,Imports,Bank of Algeria,Billions,USD,Quarterly,DZA,2013-01-01,-14.1
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2013-01-01,8.91
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Yearly,DZA,2013-01-01,18231035.0
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2013-01-01,4600022.4
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-02-01,160.09
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2013-02-01,11.82
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2013-02-01,8.56
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-03-01,160.91
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2013-03-01,10.97
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2013-03-01,8.07
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-04-01,160.25
Algeria,Exports,Bank of Algeria,Billions,USD,Quarterly,DZA,2013-04-01,14.9
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2013-04-01,9.77
Algeria,GDP Growth Rate,Bank of Algeria,%,,Quarterly,DZA,2013-04-01,2.2
Algeria,Imports,Bank of Algeria,Billions,USD,Quarterly,DZA,2013-04-01,-15.1
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2013-04-01,7.4
Algeria,Nominal GDP,"National Statistics Office, Algeria",Millions,DZD,Quarterly,DZA,2013-04-01,4435724.0
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-05-01,159.11
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2013-05-01,9.08
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2013-05-01,6.93
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-06-01,160.22
Algeria,Food Inflation ,Bank of Algeria,%,,Monthly,DZA,2013-06-01,8.67
Algeria,Inflation Rate ,Bank of Algeria,%,,Monthly,DZA,2013-06-01,6.59
Algeria,Consumer Price Index (CPI),Bank of Algeria,Points,,Monthly,DZA,2013-07-01,159.58
